2322,03-01-90-103-028-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2323,03-01-90-103-029-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2324,03-01-90-103-030-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2325,03-01-90-103-031-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2326,03-01-90-103-032-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2327,03-01-90-103-033-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2328,03-01-90-103-034-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2329,03-01-90-103-035-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2330,03-01-90-103-036-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2331,03-01-90-103-037-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2332,03-01-90-103-038-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2333,03-01-90-103-039-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2334,03-01-90-103-040-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2335,03-01-90-103-041-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2336,03-01-90-115-077-000,URBANO,,254654-1, 23/08/2022,TRASMISION PATRIMONIAL, 12/03/2024
2337,03-01-90-115-078-000,URBANO,,354655-1, 23/08/2022,TRASMISION PATRIMONIAL, 16/02/2024
2338,03-01-90-115-079-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2339,03-01-90-115-080-000,URBANO,,354657-1, 23/08/2022,TRASMISION PATRIMONIAL, 10/05/2024
2340,03-01-90-115-081-000,URBANO,,354658-1, 23/08/2022,TRASMISION PATRIMONIAL, 25/07/2023
2341,03-01-90-115-082-000,URBANO,,354659-1, 23/08/2022,TRASMISION PATRIMONIAL, 31/01/2023
2342,03-01-90-115-083-000,URBANO,,354660-1, 23/08/2022,TRASMISION PATRIMONIAL, 11/01/2023
2343,03-01-90-115-084-000,URBANO,,354661-1, 23/08/2022,TRASMISION PATRIMONIAL, 24/08/2023
2344,03-01-90-115-085-000,URBANO,,354662-1, 23/08/2022,TRASMISION PATRIMONIAL, 24/08/2023
2345,03-01-90-115-086-000,URBANO,,354663-1, 23/08/2022,TRASMISION PATRIMONIAL, 24/08/2023
2346,03-01-90-115-087-000,URBANO,,354664-1, 23/08/2022,TRASMISION PATRIMONIAL, 12/02/2024
2347,03-01-90-115-088-000,URBANO,,, 23/08/2022,AVALUO CATASTRAL, 01/12/2022
2348,03-01-90-115-089-000,URBANO,,354666-1, 23/08/2022,TRASMISION PATRIMONIAL, 15/02/2023
2349,03-01-90-116-001-000,URBANO,,354667-1, 23/08/2022,TRASMISION PATRIMONIAL, 06/01/2023
2350,03-01-90-116-002-000,URBANO,,354668-1, 23/08/2022,TRASMISION PATRIMONIAL, 10/10/2023
2351,03-01-90-116-003-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2352,03-01-90-116-004-000,URBANO,,354670, 23/08/2022,TRASMISION PATRIMONIAL, 15/02/2023
2353,03-01-90-116-005-000,URBANO,,354671-1, 23/08/2022,TRASMISION PATRIMONIAL, 09/08/2023
2354,03-01-90-116-006-000,URBANO,,354672-1, 23/08/2022,TRASMISION PATRIMONIAL, 04/09/2023
2355,03-01-90-116-007-000,URBANO,,354673-1, 23/08/2022,TRASMISION PATRIMONIAL, 30/05/2023
2356,03-01-90-116-008-000,URBANO,,354673-1, 23/08/2022,TRASMISION PATRIMONIAL, 30/05/2023
2357,03-01-90-116-009-000,URBANO,,354675-1, 23/08/2022,TRASMISION PATRIMONIAL, 12/07/2023
2358,03-01-90-116-010-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2359,03-01-90-116-011-000,URBANO,,354677-1, 23/08/2022,TRASMISION PATRIMONIAL, 31/01/2023
2360,03-01-90-116-012-000,URBANO,,354678-1, 23/08/2022,TRASMISION PATRIMONIAL, 19/03/2024
2361,03-01-90-116-013-000,URBANO,,354679-1, 23/08/2022,TRASMISION PATRIMONIAL, 03/08/2023
2362,03-01-90-116-014-000,URBANO,,354680-1, 23/08/2022,TRASMISION PATRIMONIAL, 20/12/2023
2363,03-01-90-117-001-000,URBANO,,354681-1, 23/08/2022,TRASMISION PATRIMONIAL, 15/08/2023
2364,03-01-90-117-002-000,URBANO,,354682-1, 23/08/2022,TRASMISION PATRIMONIAL, 10/01/2023
2365,03-01-90-117-003-000,URBANO,,354683-1, 23/08/2022,TRASMISION PATRIMONIAL, 17/01/2023
2366,03-01-90-117-004-000,URBANO,,354684-1, 23/08/2022,TRASMISION PATRIMONIAL, 11/01/2024
2367,03-01-90-117-005-000,URBANO,,354685-14, 23/08/2022,TRASMISION PATRIMONIAL, 10/05/2023
2368,03-01-90-117-006-000,URBANO,,354686-1, 23/08/2022,TRASMISION PATRIMONIAL, 17/08/2023
2369,03-01-90-117-007-000,URBANO,,354687-1, 23/08/2022,TRASMISION PATRIMONIAL, 26/10/2023
2370,03-01-90-117-008-000,URBANO,,354688-1, 23/08/2022,TRASMISION PATRIMONIAL, 26/10/2023
2371,03-01-90-117-009-000,URBANO,,354689-1, 23/08/2022,TRASMISION PATRIMONIAL, 14/02/2024
2372,03-01-90-117-010-000,URBANO,,354547-1, 23/08/2022,TRASMISION PATRIMONIAL, 06/01/2023
2373,03-01-90-117-011-000,URBANO,,354691-1, 23/08/2022,TRASMISION PATRIMONIAL, 17/01/2023
2374,03-01-90-117-012-000,URBANO,,354692-1, 23/08/2022,TRASMISION PATRIMONIAL, 17/01/2023
2375,03-01-90-117-013-000,URBANO,,354693-1, 23/08/2022,CANCELACION DE MOVIMIENTO, 23/08/2023
2376,03-01-90-117-014-000,URBANO,,354694-1, 23/08/2022,TRASMISION PATRIMONIAL, 12/03/2024
2377,03-01-90-117-015-000,URBANO,,354695-1, 23/08/2022,TRASMISION PATRIMONIAL, 14/09/2023
2378,03-01-90-117-016-000,URBANO,,, 23/08/2022,AVALUO CATASTRAL, 03/05/2024
2379,03-01-90-117-017-000,URBANO,,354697-1, 23/08/2022,TRASMISION PATRIMONIAL, 11/01/2023
2380,03-01-90-117-018-000,URBANO,,354698-1, 23/08/2022,TRASMISION PATRIMONIAL, 11/07/2023
2381,03-01-90-117-019-000,URBANO,,354599-1, 23/08/2022,TRASMISION PATRIMONIAL, 26/10/2023
2382,03-01-90-117-020-000,URBANO,,354700-1, 23/08/2022,TRASMISION PATRIMONIAL, 27/06/2023
2383,03-01-90-117-021-000,URBANO,,354701-1, 23/08/2022,TRASMISION PATRIMONIAL, 04/07/2023
2384,03-01-90-117-022-000,URBANO,,354702-1, 23/08/2022,TRASMISION PATRIMONIAL, 24/04/2024
2385,03-01-90-117-023-000,URBANO,,354703-1, 23/08/2022,TRASMISION PATRIMONIAL, 24/02/2023
2386,03-01-90-117-024-000,URBANO,,, 23/08/2022,AVALUO CATASTRAL, 03/01/2024
2387,03-01-90-117-025-000,URBANO,,354705-1, 23/08/2022,TRASMISION PATRIMONIAL, 21/02/2023
2388,03-01-90-117-026-000,URBANO,,354706-1, 23/08/2022,TRASMISION PATRIMONIAL, 02/04/2024
2389,03-01-90-117-027-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2390,03-01-90-117-028-000,URBANO,,, 23/08/2022,ALTA DE FRACCIONAMIENTOS, 23/08/2022
2391,03-02-02-007-002-000,URBANO,,164, 19/05/2001,TRASMISION PATRIMONIAL, 06/06/2007
2392,03-02-02-007-003-000,URBANO,,, 19/05/2001,TRASMISION PATRIMONIAL, 06/05/2003
2393,03-02-02-007-004-000,URBANO,,, 19/05/2001,TRASMISION PATRIMONIAL, 06/05/2003
2394,03-02-02-007-005-000,URBANO,,, 19/05/2001,TRASMISION PATRIMONIAL, 20/02/2009
2395,03-02-02-007-007-000,URBANO,,216260-1, 19/05/2001,TRASMISION PATRIMONIAL, 02/06/2023
2396,03-02-02-007-008-000,URBANO,,162, 19/05/2001,TRASMISION PATRIMONIAL, 05/03/2008
2397,03-02-02-007-009-000,URBANO,,168300-1, 19/05/2001,TRASMISION PATRIMONIAL, 04/02/2014
2398,03-02-02-007-010-000,URBANO,,169216-1, 19/05/2001,TRASMISION PATRIMONIAL, 04/02/2014
2399,03-02-02-007-011-000,URBANO,,, 19/05/2001,TRASMISION PATRIMONIAL, 13/11/2002
2400,03-02-02-034-E01-000,RUSTICO,,104917, 29/05/1994,TRANSFERENCIA INICIAL, 11/01/2002
2401,03-02-34-000-026-000,RUSTICO,,76557-1, ,AVALUO CATASTRAL, 30/04/2024
2402,03-02-34-001-001-000,URBANO,,, ,MANIFESTACION, 15/09/2006
2403,03-02-34-001-002-000,URBANO,,15306, ,TRASMISION PATRIMONIAL, 08/05/2009
2404,03-02-34-001-003-000,URBANO,,, ,FUSION DE PREDIOS, 25/04/2006
2405,03-02-34-001-004-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2406,03-02-34-001-006-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2407,03-02-34-001-007-000,URBANO,,, ,TRASMISION PATRIMONIAL, 27/05/2003
2408,03-02-34-001-008-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2409,03-02-34-001-009-000,URBANO,,19646, ,TRASMISION PATRIMONIAL, 07/06/2007
2410,03-02-34-001-010-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2411,03-02-34-001-011-000,URBANO,,15303, ,TRASMISION PATRIMONIAL, 13/08/2008
2412,03-02-34-001-012-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2413,03-02-34-001-013-000,URBANO,,15181, ,TRASMISION PATRIMONIAL, 24/02/2017
2414,03-02-34-001-014-000,URBANO,,015180-1, ,TRASMISION PATRIMONIAL, 18/09/2018
2415,03-02-34-001-015-000,URBANO,,, ,TRANSFERENCIA INICIAL, 24/01/2002
2416,03-02-34-001-016-000,URBANO,,, ,TRANSFERENCIA INICIAL, 28/01/2002
2417,03-02-34-001-017-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2418,03-02-34-001-018-000,URBANO,,15299, ,TRASMISION PATRIMONIAL, 08/11/2010
2419,03-02-34-001-019-000,URBANO,,, ,TRASMISION PATRIMONIAL, 15/05/2006
2420,03-02-34-001-020-000,URBANO,,17336, ,TRASMISION PATRIMONIAL, 19/10/2016
2421,03-02-34-001-021-000,URBANO,,32776-1, ,TRASMISION PATRIMONIAL, 03/03/2014
2422,03-02-34-001-022-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2423,03-02-34-001-023-000,URBANO,57702,22113, ,TRANSFERENCIA INICIAL, 06/11/2001
2424,03-02-34-001-024-000,URBANO,,028112-1, ,TRASMISION PATRIMONIAL, 17/06/2015
2425,03-02-34-001-025-000,URBANO,,, ,TRASMISION PATRIMONIAL, 16/11/2001
2426,03-02-34-001-026-000,URBANO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2427,03-02-34-001-028-000,URBANO,,139949-1, ,TRASMISION PATRIMONIAL, 19/10/2022
2428,03-02-34-001-031-000,URBANO,,169208-1, 26/03/2001,TRASMISION PATRIMONIAL, 19/12/2007
2429,03-02-34-001-032-000,URBANO,,, 26/03/2001,TRASMISION PATRIMONIAL, 06/08/2002
2430,03-02-34-001-033-000,URBANO,,, 26/03/2001,TRASMISION PATRIMONIAL, 09/09/2002
2431,03-02-34-001-034-000,URBANO,,, 26/03/2001,TRASMISION PATRIMONIAL, 05/09/2002
2432,03-02-34-001-035-000,URBANO,,166055-1, 26/03/2001,TRASMISION PATRIMONIAL, 24/02/2017
2433,03-02-34-001-036-000,URBANO,,, 26/03/2001,TRASMISION PATRIMONIAL, 10/11/2003
2434,03-02-34-001-038-000,URBANO,,, 26/03/2001,TRASMISION PATRIMONIAL, 09/09/2002
2435,03-02-34-001-039-000,URBANO,,164633-1, 26/03/2001,TRASMISION PATRIMONIAL, 08/04/2009
2436,03-02-34-001-040-000,URBANO,0,, 28/03/2001,TRANSFERENCIA INICIAL, 06/11/2001
2437,03-02-34-001-041-000,URBANO,,, 28/03/2001,TRANSFERENCIA INICIAL, 06/11/2001
2438,03-02-34-001-043-000,URBANO,,166404-1, 28/03/2001,TRASMISION PATRIMONIAL, 19/12/2007
2439,03-02-34-001-044-000,URBANO,,, ,AVALUO CATASTRAL, 17/09/2003
2440,03-02-34-001-045-000,URBANO,,157991-1, ,TRASMISION PATRIMONIAL, 19/12/2007
2441,03-02-34-002-001-000,URBANO,,, 18/03/1986,AVALUO CATASTRAL, 24/11/2020
2442,03-02-34-002-002-000,URBANO,,, 27/01/2003,TRANSFERENCIA INICIAL, 27/01/2003
2443,03-02-34-002-003-000,URBANO,,28356, ,TRASMISION PATRIMONIAL, 16/05/2022
2444,03-02-35-000-001-000,RUSTICO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2445,03-02-35-000-002-000,RUSTICO,,, ,AVALUO CATASTRAL, 18/07/2019
2446,03-02-35-000-003-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 28/11/2001
2447,03-02-35-000-004-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 28/11/2001
2448,03-02-35-000-005-000,RUSTICO,,, 01/12/1999,TRASMISION PATRIMONIAL, 06/01/2006
2449,03-02-35-000-006-000,RUSTICO,,324335-1, ,TRASMISION PATRIMONIAL, 13/07/2018
2450,03-02-35-000-007-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 27/11/2001
2451,03-02-35-000-008-000,EJIDAL,,, 27/11/2001,TRANSFERENCIA INICIAL, 27/11/2001
2452,03-02-35-000-009-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 30/07/2002
2453,03-02-35-000-010-000,EJIDAL,,, 22/01/2018,MANIFESTACION, 22/01/2018
2454,03-02-35-000-011-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 31/01/2002
2455,03-02-35-000-013-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 27/11/2001
2456,03-02-35-000-014-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 28/11/2001
2457,03-02-35-000-015-000,RUSTICO,,163012-1, ,TRASMISION PATRIMONIAL, 25/07/2023
2458,03-02-35-000-016-000,RUSTICO,,, ,TRANSFERENCIA INICIAL, 06/11/2001
2459,03-02-35-000-019-000,EJIDAL,,, 01/08/2017,MANIFESTACION, 01/08/2017
2460,03-02-90-G21-589-000,RUSTICO,,157112-1, 26/03/2001,TRASMISION PATRIMONIAL, 19/12/2007
2461,03-03-01-000-001-000,RUSTICO,,244576-1, ,TRASMISION PATRIMONIAL, 11/01/2024
2462,03-03-01-000-002-000,RUSTICO,,295916-1, 16/04/2003,AVALUO CATASTRAL, 18/10/2022
2463,03-03-01-000-002-004,RUSTICO,,294307-1, 11/12/2014,MANIFESTACION, 29/02/2016
2464,03-03-01-000-002-005,RUSTICO,,294307-1, 11/12/2014,TRASMISION PATRIMONIAL, 08/08/2017
2465,03-03-01-000-002-006,RUSTICO,,295911-1, 11/12/2014,TRASMISION PATRIMONIAL, 09/12/2021
2466,03-03-01-000-002-007,RUSTICO,,294307-1, 11/12/2014,MANIFESTACION, 28/02/2017
2467,03-03-01-000-002-008,RUSTICO,,295913-1, 11/12/2014,TRASMISION PATRIMONIAL, 02/03/2021
2468,03-03-01-000-002-009,RUSTICO,,295914-1, 11/12/2014,TRASMISION PATRIMONIAL, 02/03/2021
2469,03-03-01-000-002-010,RUSTICO,,295914-1, 11/12/2014,AVALUO CATASTRAL, 18/10/2022
2470,03-03-01-000-002-011,RUSTICO,,295909-1, 10/02/2016,AVALUO CATASTRAL, 07/12/2021
2471,03-03-01-000-003-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 30/11/2001
2472,03-03-01-000-004-000,RUSTICO,,, ,AVALUO CATASTRAL, 24/03/2022
2473,03-03-01-000-004-001,EJIDAL,,978, 14/12/2005,TRASMISION PATRIMONIAL, 26/02/2007
2474,03-03-01-000-005-000,RUSTICO,,299147-1, ,AVALUO CATASTRAL, 04/11/2022
2475,03-03-01-000-006-001,RUSTICO,,195982-1, 09/05/2005,TRASMISION PATRIMONIAL, 10/10/2012
2476,03-03-01-000-007-000,RUSTICO,,210729-1, ,TRASMISION PATRIMONIAL, 28/07/2017
2477,03-03-01-000-009-000,RUSTICO,,, ,MANIFESTACION, 18/07/2014
2478,03-03-01-000-010-000,RUSTICO,,318398-1, ,AVALUO CATASTRAL, 18/01/2024
2479,03-03-01-000-010-004,RUSTICO,,319938-1, 16/06/2017,AVALUO CATASTRAL, 29/09/2021
2480,03-03-01-000-010-005,RUSTICO,,319944-1, 16/06/2017,TRASMISION PATRIMONIAL, 20/04/2021
2481,03-03-01-000-010-006,RUSTICO,,319945-1, 16/06/2017,TRASMISION PATRIMONIAL, 02/02/2021
2482,03-03-01-000-013-000,RUSTICO,,299736-1, ,SUBDIVISION DE PREDIOS, 21/12/2022
2483,03-03-01-000-013-002,RUSTICO,,259468-1, 02/09/2010,TRASMISION PATRIMONIAL, 31/08/2020
2484,03-03-01-000-013-003,RUSTICO,,277377-1, 02/09/2010,TRASMISION PATRIMONIAL, 26/01/2022
2485,03-03-01-000-013-005,RUSTICO,,299736-1, 21/12/2022,MANIFESTACION, 18/09/2023
2486,03-03-01-000-014-000,RUSTICO,,258654-1, ,TRASMISION PATRIMONIAL, 28/01/2022
2487,03-03-01-000-014-001,RUSTICO,,258166-1, 06/07/2010,TRASMISION PATRIMONIAL, 11/07/2022
2488,03-03-01-000-014-002,RUSTICO,,305736-1, 12/11/2015,TRASMISION PATRIMONIAL, 30/11/2020
2489,03-03-01-000-015-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 30/11/2001
2490,03-03-01-000-016-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 29/11/2001
2491,03-03-01-000-017-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 28/11/2001
2492,03-03-01-000-018-000,EJIDAL,,, ,AVALUO CATASTRAL, 07/03/2024
2493,03-03-01-000-018-001,EJIDAL,,287504-1, 19/09/2014,AVALUO CATASTRAL, 29/11/2021
2494,03-03-01-000-018-002,EJIDAL,,287504-1, 03/02/2017,TRASMISION PATRIMONIAL, 15/03/2017
2495,03-03-01-000-018-003,EJIDAL,,, 06/08/2020,AVALUO CATASTRAL, 07/03/2024
2496,03-03-01-000-019-000,RUSTICO,,244942-1, ,TRASMISION PATRIMONIAL, 06/12/2022
2497,03-03-01-000-020-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 29/11/2001
2498,03-03-01-000-021-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 29/11/2001
2499,03-03-01-000-022-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 29/11/2001
2500,03-03-01-000-023-000,RUSTICO,,294847-1, ,AVALUO CATASTRAL, 10/04/2023
2501,03-03-01-000-024-000,RUSTICO,,287503-1, ,TRASMISION PATRIMONIAL, 30/11/2021
2502,03-03-01-000-025-000,RUSTICO,,244580-1, ,TRASMISION PATRIMONIAL, 12/08/2021
2503,03-03-01-000-025-001,RUSTICO,,244580-1, 02/02/2010,MANIFESTACION, 23/05/2012
2504,03-03-01-000-025-003,RUSTICO,,274995-1, 14/05/2012,AVALUO CATASTRAL, 09/02/2022
2505,03-03-01-000-025-004,RUSTICO,,274994-1, 14/05/2012,AVALUO CATASTRAL, 12/03/2024
2506,03-03-01-000-026-000,RUSTICO,,222466-1, ,AVALUO CATASTRAL, 17/09/2021
2507,03-03-01-000-027-000,RUSTICO,,225445-1, ,AVALUO CATASTRAL, 23/11/2023
2508,03-03-01-000-027-001,RUSTICO,,198774-1, 05/06/2006,AVALUO CATASTRAL, 28/08/2020
2509,03-03-01-000-027-002,RUSTICO,,210627-1, 05/06/2006,TRASMISION PATRIMONIAL, 27/04/2016
2510,03-03-01-000-027-003,RUSTICO,,210627-1, 30/08/2007,TRASMISION PATRIMONIAL, 27/04/2016
2511,03-03-01-000-028-000,RUSTICO,,198772-1, ,TRASMISION PATRIMONIAL, 05/04/2016
2512,03-03-01-000-028-001,RUSTICO,,198772-1, 12/02/2016,TRASMISION PATRIMONIAL, 11/04/2016
2513,03-03-01-000-029-000,RUSTICO,,1987773-1, ,TRASMISION PATRIMONIAL, 18/11/2014
2514,03-03-01-000-030-000,RUSTICO,,319900-1, ,TRASMISION PATRIMONIAL, 27/11/2017
2515,03-03-01-000-031-000,EJIDAL,,, ,TRANSFERENCIA INICIAL, 11/03/2008
2516,03-03-01-014-030-000,URBANO,,203473-1, ,TRASMISION PATRIMONIAL, 16/02/2015
2517,03-03-01-014-031-000,URBANO,,175168-1, ,TRASMISION PATRIMONIAL, 16/02/2015
2518,03-03-01-014-032-000,URBANO,,171511-1, ,TRASMISION PATRIMONIAL, 11/07/2018
2519,03-03-01-014-033-000,URBANO,,, 24/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2520,03-03-01-014-034-000,URBANO,,, 24/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2521,03-03-01-014-035-000,URBANO,,, 23/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2522,03-03-01-014-036-000,URBANO,,167849-1, ,TRASMISION PATRIMONIAL, 10/07/2023
2523,03-03-01-014-037-000,URBANO,,150046-1, ,TRASMISION PATRIMONIAL, 27/04/2005
2524,03-03-01-014-038-000,URBANO,,172918-1, 13/01/2003,TRASMISION PATRIMONIAL, 07/06/2007
2525,03-03-01-014-039-000,URBANO,,172919-1, 13/01/2003,TRASMISION PATRIMONIAL, 13/12/2007
2526,03-03-01-014-040-000,URBANO,,, ,TRASMISION PATRIMONIAL, 30/03/2004
2527,03-03-01-014-041-000,URBANO,,, ,TRANSFERENCIA INICIAL, 08/03/2005
2528,03-03-01-014-042-000,URBANO,,220993-1, 25/08/2006,TRASMISION PATRIMONIAL, 04/01/2008
2529,03-03-01-014-043-000,URBANO,,234566-1, ,TRASMISION PATRIMONIAL, 17/02/2015
2530,03-03-01-015-001-000,URBANO,,, 28/06/2001,TRANSFERENCIA INICIAL, 06/11/2001
2531,03-03-01-015-002-000,URBANO,,57938-1, ,TRASMISION PATRIMONIAL, 04/11/2020
2532,03-03-01-015-003-000,URBANO,,150046-1, 24/05/2001,SUBDIVISION DE PREDIOS, 25/09/2009
2533,03-03-01-015-004-000,URBANO,,153432-1, 28/06/2001,TRASMISION PATRIMONIAL, 12/09/2012
2534,03-03-01-015-005-000,URBANO,,, 28/06/2001,TRANSFERENCIA INICIAL, 06/11/2001
2535,03-03-01-015-006-000,URBANO,,153229-1, 22/10/2001,TRASMISION PATRIMONIAL, 14/09/2023
2536,03-03-01-015-007-000,URBANO,,218764-1, ,TRASMISION PATRIMONIAL, 20/05/2016
2537,03-03-01-015-008-000,URBANO,,, 28/06/2001,TRANSFERENCIA INICIAL, 06/11/2001
2538,03-03-01-015-009-000,URBANO,,, ,AVALUO CATASTRAL, 06/05/2022
2539,03-03-01-015-010-000,URBANO,,150046-1, 30/01/2002,TRASMISION PATRIMONIAL, 31/05/2005
2540,03-03-01-015-012-000,URBANO,,, 24/05/2001,AVALUO CATASTRAL, 18/08/2023
2541,03-03-01-015-013-000,URBANO,,150046-1, ,TRASMISION PATRIMONIAL, 03/05/2007
2542,03-03-01-015-014-000,URBANO,,, 28/06/2001,TRASMISION PATRIMONIAL, 15/08/2003
2543,03-03-01-015-015-000,URBANO,,, 22/10/2001,TRASMISION PATRIMONIAL, 04/06/2009
2544,03-03-01-015-016-000,URBANO,,, 24/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2545,03-03-01-015-017-000,URBANO,,, 24/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2546,03-03-01-015-018-000,URBANO,,, 24/05/2001,TRASMISION PATRIMONIAL, 05/04/2004
2547,03-03-01-015-019-000,URBANO,,153227-1, 28/06/2001,AVALUO CATASTRAL, 09/03/2022
2548,03-03-01-015-020-000,URBANO,,157733-1, ,TRASMISION PATRIMONIAL, 19/02/2008
2549,03-03-01-015-021-000,URBANO,,158256-1, 27/11/2001,TRASMISION PATRIMONIAL, 14/07/2006
2550,03-03-01-015-022-000,URBANO,,, ,TRASMISION PATRIMONIAL, 05/04/2004
2551,03-03-01-015-023-000,URBANO,,150046-1, ,AVALUO CATASTRAL, 06/05/2022
2552,03-03-01-015-024-000,URBANO,,150046-1, 25/09/2009,SUBDIVISION DE PREDIOS, 25/09/2009
2553,03-03-01-015-025-000,URBANO,,, 25/09/2009,TRASMISION PATRIMONIAL, 30/10/2009
2554,03-03-01-016-001-000,URBANO,,, ,TRASMISION PATRIMONIAL, 14/10/2004
2555,03-03-01-016-002-000,URBANO,,, 24/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2556,03-03-01-016-003-000,URBANO,,268836-1, ,TRASMISION PATRIMONIAL, 18/07/2017
2557,03-03-01-016-004-000,URBANO,,150046-1, ,TRASMISION PATRIMONIAL, 30/10/2006
2558,03-03-01-016-005-000,URBANO,,1108-Z, ,TRASMISION PATRIMONIAL, 15/12/2022
2559,03-03-01-016-006-000,URBANO,,, 28/06/2001,TRASMISION PATRIMONIAL, 05/04/2002
2560,03-03-01-016-007-000,URBANO,0,, 28/06/2001,TRASMISION PATRIMONIAL, 01/03/2002
2561,03-03-01-016-009-000,URBANO,,, ,SUBDIVISION DE PREDIOS, 30/03/2017
2562,03-03-01-016-010-000,URBANO,,, 13/06/2001,TRANSFERENCIA INICIAL, 06/11/2001
2563,03-03-01-016-011-000,URBANO,,, ,TRASMISION PATRIMONIAL, 03/12/2003
2564,03-03-01-016-012-000,URBANO,,, 19/10/2001,TRASMISION PATRIMONIAL, 11/04/2003
2565,03-03-01-016-013-000,URBANO,,228767-1, ,TRASMISION PATRIMONIAL, 10/02/2020
2566,03-03-01-016-014-000,URBANO,,, ,TRASMISION PATRIMONIAL, 18/03/2003
2567,03-03-01-016-015-000,URBANO,,, 20/02/2002,TRASMISION PATRIMONIAL, 28/04/2003
2568,03-03-01-016-016-000,URBANO,,, ,TRASMISION PATRIMONIAL, 14/06/2006
2569,03-03-01-016-017-000,URBANO,,, 28/06/2001,MANIFESTACION, 11/10/2002
2570,03-03-01-016-018-000,URBANO,,, 11/04/2011,SUBDIVISION DE PREDIOS, 11/04/2011
2571,03-03-01-016-019-000,URBANO,,228766-1, ,TRASMISION PATRIMONIAL, 31/01/2020
2572,03-03-01-016-020-000,URBANO,,, ,MANIFESTACION, 23/04/2008
2573,03-03-01-016-021-000,URBANO,,268378-1, 20/05/2011,TRASMISION PATRIMONIAL, 21/10/2019
2574,03-03-01-016-023-000,URBANO,,174620-1, 30/03/2017,TRASMISION PATRIMONIAL, 06/06/2017
2575,03-03-01-017-001-000,URBANO,,, ,TRANSFERENCIA INICIAL, 23/05/2008
2576,03-03-01-017-002-000,URBANO,,150046-1, ,MANIFESTACION, 02/08/2022
2577,03-03-01-017-003-000,URBANO,,, 16/07/2019,AVALUO CATASTRAL, 07/09/2022
2578,03-03-01-017-004-000,URBANO,,, 23/05/2001,TRANSFERENCIA INICIAL, 06/11/2001
2579,03-03-01-017-005-000,URBANO,,, ,TRANSFERENCIA INICIAL, 16/06/2004
